,,,業務,,觀光,,探親,,會議,,求學,,展覽,,醫療,,其他,,
,,,Business,,Leisure,,Visit Relatives,,Conference,,Study,,Exhibition,,Medical Treatment,,Others,,
年別,月份,居住地,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,小計
Years,Months,Residence,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Total
103,2,斯洛凡尼亞(Slovenia),9,4,4,2,0,1,0,0,0,0,0,0,0,0,2,3,25
103,2,斯洛伐克(Slovakia),8,3,18,20,5,9,0,0,5,4,0,0,0,0,26,18,116
103,2,俄羅斯(Russian Federation),145,26,25,33,3,6,6,0,7,10,0,1,0,0,102,109,473
103,2,東德(German Democratic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2,波蘭(Poland),34,14,52,47,11,11,0,1,8,15,5,4,0,0,64,22,288
103,2,捷克(Czech),37,3,41,32,0,2,0,0,28,38,0,0,0,0,41,17,239
103,2,匈牙利(Hungary),15,2,21,17,5,2,2,0,3,2,0,0,0,0,22,16,107
103,2,阿爾巴尼亞(Albania),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
103,2,羅馬尼亞(Romania),16,3,7,3,4,3,0,2,0,1,0,0,0,0,21,7,67
103,2,保加利亞(Bulgaria),6,3,4,1,0,0,0,3,0,0,0,0,0,0,28,4,49
103,2,摩爾多瓦(Moldova),1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4
103,2,聖馬利諾(San Marino),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2,其他未列明(Unknow),3,0,2,1,13,6,0,0,0,0,0,0,0,0,31,16,72
103,3,亞洲地區(Asia),46085,6818,250840,380022,6650,8551,2805,932,987,1114,1029,304,2697,4930,43355,42782,799901
103,3,日本(Japan),23729,1331,55625,69327,1016,1206,890,86,310,323,114,20,7,5,6462,3007,163458
103,3,韓國(Korea),4949,749,10744,21065,356,553,329,93,139,183,143,57,5,4,1839,2301,43509
103,3,北韓(DPRK),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,香港(Hong Kong),5657,2080,33473,46220,1133,1074,406,247,64,76,29,8,33,54,1591,1341,93486
103,3,中國大陸(China),1767,347,118267,198730,1908,2723,76,25,91,76,18,6,2536,4723,12989,17188,361470
103,3,澳門(Macao),72,32,1886,2349,131,125,19,11,7,6,0,0,1,3,133,71,4846
103,3,蒙古(Mongolia),40,10,6,10,8,9,9,5,8,12,9,1,3,11,36,32,209
103,3,越南(Vietnam),428,206,336,410,486,946,47,25,52,47,16,4,17,13,5358,4214,12605
103,3,泰國(Thailand),923,313,1271,1749,172,204,109,92,74,213,133,60,6,4,3108,1198,9629
103,3,馬來西亞(Malaysia),1555,432,15936,23163,496,587,258,81,51,63,167,54,21,25,1667,1286,45842
103,3,新加坡(Singapore),3569,844,11139,14348,508,484,265,96,119,60,132,37,1,5,2260,807,34674
103,3,菲律賓(Philippines),541,177,723,990,109,235,135,89,7,8,61,19,26,28,3255,4235,10638
103,3,汶萊(Brunei),14,3,118,125,12,15,3,2,0,0,1,1,0,0,17,19,330
103,3,印尼(Indonesia),616,150,1111,1383,226,321,87,48,32,36,79,26,29,36,3228,6721,14129
103,3,柬埔寨(Cambodia),23,13,15,15,4,9,2,0,0,0,1,1,0,0,10,16,109
103,3,寮國(Laos),4,1,2,1,1,1,2,0,0,0,0,0,0,0,1,2,15
103,3,帝汶(Timor),1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,7
103,3,緬甸(Myanmar),35,10,9,9,12,13,4,0,0,2,3,2,9,19,231,130,488
103,3,索羅門群島(Solomon Islands),0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,6
103,3,吐瓦魯(Tuvalu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
103,3,印度(India),1122,61,56,25,40,31,110,19,17,4,58,1,0,0,715,108,2367
103,3,巴基斯坦(Pakistan),77,1,2,1,1,0,5,0,0,0,7,0,0,0,14,0,108
103,3,斯里蘭卡(Sri Lanka),43,0,2,0,4,0,8,3,3,0,6,1,0,0,24,5,99
103,3,孟加拉(Bangladesh),88,0,0,0,2,0,4,0,0,0,7,0,0,0,12,2,115
103,3,尼泊爾(Nepal),4,1,3,1,1,0,1,0,0,1,2,0,0,0,71,9,94
103,3,不丹(Bhutan ),1,0,1,1,2,0,2,2,0,0,0,0,1,0,36,4,50
103,3,馬爾地夫(Maldives),2,0,1,2,0,0,5,0,0,0,0,0,0,0,2,2,14
103,3,塞席爾(Seychelles),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103,3,吉里巴斯(Kiribati),3,3,0,1,0,0,1,0,0,2,0,0,0,0,7,6,23
103,3,伊朗(Iran),47,3,2,3,4,5,3,2,2,1,3,1,0,0,48,16,140
103,3,伊拉克(Iraq),29,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,34
103,3,巴林(Bahrain),5,0,0,0,0,0,0,1,0,0,2,0,0,0,4,4,16
103,3,南葉門(South Yemen),0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
103,3,沙烏地阿拉伯(Saudi Arabia),40,3,8,0,2,0,0,0,5,0,4,0,1,0,13,4,80
103,3,科威特(Kuwait),7,4,4,5,1,0,0,0,0,0,0,0,0,0,10,6,37
103,3,卡達(Qatar),13,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,19
103,3,阿曼(Oman),7,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,11
103,3,以色列(Israel),342,21,33,16,2,2,12,2,2,0,14,3,0,0,42,15,506
103,3,約旦(Jordan),30,2,3,1,3,1,1,0,1,0,1,0,0,0,24,6,73
103,3,敘利亞(Syria),22,2,2,1,0,0,0,0,0,0,2,0,0,0,13,0,42
103,3,黎巴嫩(Lebanon),8,0,2,1,0,0,0,0,0,0,0,0,0,0,9,3,23
103,3,阿拉伯聯合大公國(UAE),51,5,12,18,4,1,7,0,0,0,6,0,0,0,10,0,114
103,3,葉門(Yemen),14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,23
103,3,土耳其(Turkey),191,10,16,2,4,4,4,3,2,1,10,1,0,0,61,19,328
103,3,賽普勒斯(Cyprus),3,1,4,6,0,0,0,0,1,0,0,0,0,0,6,0,21
103,3,阿富汗(Afghanistan),5,1,18,28,0,1,0,0,0,0,1,0,0,0,19,0,73
103,3,非洲地區(Africa),309,34,43,33,34,31,29,6,12,7,29,2,1,1,250,90,911
103,3,埃及(Egypt),80,3,3,0,2,0,7,0,1,0,4,0,0,0,32,8,140
103,3,摩洛哥(Morocco),9,1,1,1,0,2,0,0,0,2,0,0,0,0,12,2,30
103,3,阿爾及利亞(Algeria),10,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,16
103,3,突尼西亞(Tunisia),9,0,2,1,2,0,0,0,0,0,2,0,0,0,8,4,28
103,3,"利比亞(Libya
)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,19
103,3,蘇丹(Sudan),5,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,11
103,3,索馬利亞(Somalia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,南非(S. Africa),115,24,30,21,21,27,5,0,4,2,11,0,1,0,89,39,389
103,3,象牙海岸(Cote D'ivoire),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
103,3,奈及利亞(Nigeria),23,2,0,1,2,0,1,1,0,0,3,1,0,0,21,4,59
103,3,賴比瑞亞(Liberia),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
103,3,幾內亞(Guinea),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103,3,安哥拉(Angola),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,剛果共和國(Congo),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,中非共和國(Central African),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,波札那(Botswana),3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
103,3,喀麥隆(Cameroon),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
103,3,查德(Chad),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,衣索匹亞(Ethiopia),7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,13
103,3,加彭(Gabon),0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
103,3,甘比亞(Gambia),0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,5
103,3,迦納(Ghana),2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,7
103,3,肯亞(Kenya),10,1,0,0,1,0,1,1,1,0,2,0,0,0,14,6,37
103,3,賴索托(Lesotho),0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
103,3,馬拉加西(Madagascar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
103,3,模里西斯(Mauritius),10,2,1,1,2,2,0,0,1,0,0,0,0,1,7,2,29
103,3,馬利(Mali),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
103,3,馬拉威(Malawi),0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,4
103,3,莫三鼻克(Mozambique),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
103,3,尼日(Niger),0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4
103,3,盧安達(Rwanda),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,塞內加爾(Senegal),3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
103,3,獅子山(Sierra Leone),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,坦桑尼亞(Tanzania),1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
103,3,烏干達(Uganda),3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5
103,3,尚比亞(Zambia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
103,3,多哥(Togolese Republic),1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
103,3,辛巴威(Zimbabwe),1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4
103,3,史瓦濟蘭(Swaziland),0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,3,10
103,3,布吉納法索(Burkina Faso),3,1,0,0,1,0,11,3,0,0,0,0,0,0,9,4,32
103,3,貝南(Benin),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
103,3,赤道幾內亞(Equatorial Guinea),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,維德角島(Cape Verde),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,吉布地(Djibouti),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
103,3,西撒哈拉(Saharaui),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,幾內亞比索(Guinea Bissau),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,葛摩(Comoros),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,留尼旺(Reunion),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12
103,3,聖多美及普林西比(Sao Tome & Principe),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3
103,3,美洲地區(Americas),11113,1705,7458,6958,6135,5834,542,190,265,188,155,35,27,21,4877,2629,48132
103,3,美國(USA),9855,1525,5413,4786,5273,4996,432,157,208,149,84,8,23,17,3749,1940,38615
103,3,加拿大(Canada),797,133,1907,2069,803,790,57,12,23,13,19,9,4,4,772,505,7917
103,3,百慕達(Bermuda),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,墨西哥(Mexico),99,9,32,19,10,5,6,0,1,3,8,1,0,0,65,23,281
103,3,巴拿馬(Panama),8,0,5,1,3,0,4,1,4,3,1,0,0,0,13,5,48
103,3,巴貝多(Barbados),0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,5
103,3,巴哈馬(Bahamas),3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6
103,3,古巴(Cuba),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,哥斯達黎加(Costa Rica),7,1,0,6,1,1,2,0,0,0,0,0,0,0,5,2,25
103,3,多明尼加(Dominican Rep.),6,0,2,2,0,3,6,2,3,1,1,0,0,0,16,8,50
103,3,瓜地馬拉(Guatemala),11,0,2,5,0,1,3,1,3,1,0,0,0,0,16,8,51
103,3,宏都拉斯(Honduras),3,1,2,2,1,0,3,1,2,1,0,0,0,0,13,11,40
103,3,海地(Haiti),0,0,2,0,0,0,1,0,1,0,0,0,0,0,3,1,8
103,3,牙買加(Jamaica),3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,6
103,3,尼加拉瓜(Nicaragua),4,0,5,6,2,1,3,2,0,3,0,0,0,0,7,2,35
103,3,薩爾瓦多(El Salvador),7,1,1,1,1,0,1,1,3,3,0,0,0,0,8,4,31
103,3,千里達及托貝哥(Trinidad),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
103,3,聖文森(Saint Vincent),0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
103,3,貝里斯(Belize),1,0,1,2,3,1,2,1,0,0,0,0,0,0,8,3,22
103,3,格瑞那達(Grenada),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,聖露西亞(Saint Lucia),1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,6
103,3,聖克里斯多福(St. Christopher),0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,1,7
103,3,阿根廷(Argentina),31,3,2,6,4,2,0,0,3,0,5,2,0,0,20,8,86
103,3,巴西(Brazil),173,15,53,24,17,26,9,4,7,0,25,9,0,0,64,51,477
103,3,智利(Chile),44,4,7,4,5,2,3,3,0,2,5,2,0,0,27,14,122
103,3,委內瑞拉(Venezuela),4,0,1,2,3,1,0,0,0,0,0,0,0,0,15,2,28
103,3,玻利維亞(Bolivia),3,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,9
103,3,哥倫比亞(Colombia),24,5,9,6,6,1,3,0,2,2,2,1,0,0,21,11,93
103,3,厄瓜多爾(Ecuador),7,2,1,4,1,2,2,1,2,2,2,2,0,0,13,6,47
103,3,巴拉圭(Paraguay),2,0,2,2,1,2,2,1,2,3,0,0,0,0,2,8,27
103,3,秘魯(Peru),16,5,4,4,0,0,1,1,0,0,2,1,0,0,19,10,63
103,3,烏拉圭(Uruguay),3,0,2,0,0,0,0,1,0,1,1,0,0,0,0,2,10
103,3,蘇利南(Suriname),0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
103,3,蓋亞納(Guyana),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
103,3,大洋洲地區(Oceania),1323,224,1501,1409,543,452,162,71,25,17,99,14,15,19,729,421,7024
103,3,澳洲(Australia),1074,179,1341,1280,442,380,142,60,18,14,88,13,5,1,561,324,5922
103,3,紐西蘭(New Zealand),231,41,151,124,96,65,14,8,4,3,11,1,0,0,134,88,971
103,3,裴濟(Fiji),2,0,2,1,0,0,3,0,0,0,0,0,0,0,3,1,12
103,3,諾魯(Nauru),4,2,2,1,1,0,0,0,0,0,0,0,0,0,3,1,14
103,3,帛琉(Palau),5,1,1,2,2,1,0,1,0,0,0,0,10,17,4,4,48
103,3,東加(Tonga),1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
103,3,巴布亞新幾內亞(Papua New Guinea),2,0,2,1,0,2,2,0,0,0,0,0,0,1,7,3,20
103,3,萬那杜(Vanuatu),1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,7
103,3,馬紹爾(Marshall),0,0,1,0,2,3,1,0,2,0,0,0,0,0,3,0,12
103,3,大溪地(Tahiti),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,密克羅尼西亞(Micronesian),3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6
103,3,歐洲地區(Europe),9279,1096,3613,2447,833,614,366,95,153,133,384,81,8,3,3678,1516,24299
103,3,比利時(Belgium),224,18,58,37,26,16,8,1,5,4,6,1,1,0,72,14,491
103,3,法國(France),973,164,477,333,178,115,45,12,31,41,41,7,0,0,500,190,3107
103,3,德國(Germany),2277,185,928,579,144,114,73,9,24,13,52,8,2,0,574,169,5151
103,3,義大利(Italy),869,87,139,62,47,14,22,6,6,2,48,8,0,1,179,55,1545
103,3,荷蘭(Netherlands),757,56,236,176,42,42,21,6,4,3,23,6,2,0,226,102,1702
103,3,英國(U.K.),1605,242,784,606,185,147,81,22,20,9,50,15,2,1,796,392,4957
103,3,西班牙(Spain),289,44,99,47,29,21,22,5,11,14,13,3,0,0,119,66,782
103,3,瑞典(Sweden),316,45,101,62,17,19,6,3,8,4,12,2,0,0,100,30,725
103,3,瑞士(Switzerland),315,26,151,71,38,21,13,2,6,0,18,3,0,0,82,41,787
103,3,挪威(Norway),114,6,37,21,4,4,2,2,2,0,4,2,0,0,22,8,228
103,3,丹麥(Denmark),178,11,35,18,12,16,3,2,0,0,5,2,0,0,48,4,334
103,3,愛爾蘭(Ireland),87,9,25,8,7,4,2,1,1,0,3,1,0,0,36,11,195
103,3,冰島(Iceland),8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,16
103,3,葡萄牙(Portugal),47,13,110,114,11,5,8,3,1,0,6,1,0,0,83,92,494
103,3,芬蘭(Finland),149,19,57,34,4,5,3,1,5,5,3,0,0,0,32,9,326
103,3,奧地利(Austria),207,18,96,81,26,25,2,3,5,4,3,0,0,0,72,27,569
103,3,南斯拉夫(Yugoslavia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,希臘(Greece),67,2,10,4,4,1,6,0,1,1,1,0,0,0,68,19,184
103,3,馬爾他(Malta),6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9
103,3,盧森堡(Luxembourg),6,0,3,5,2,1,0,0,1,0,0,0,0,0,6,1,25
103,3,摩納哥(Monaco),10,0,4,4,0,1,0,0,0,0,0,0,0,0,1,1,21
103,3,安道爾(Andorra),2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6
103,3,列支敦斯登(Liechtenstein),4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
103,3,白俄羅斯(Belarus),14,5,2,3,0,0,0,0,1,1,1,0,0,0,13,9,49
103,3,烏克蘭(Ukraine ),32,8,10,3,6,3,2,1,2,2,9,2,0,0,59,26,165
103,3,教廷(Holy See),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,克羅埃西亞(Croatia),7,5,7,3,0,0,0,0,0,0,1,0,0,0,37,12,72
103,3,波士尼亞(Bosnia),6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
103,3,愛沙尼亞(Estonia),4,3,11,5,0,0,0,0,0,0,1,0,0,0,2,1,27
103,3,立陶宛(Lithuania),9,1,12,9,0,0,0,0,0,0,3,0,0,0,7,9,50
103,3,拉脫維亞(Latvia),4,1,3,4,0,0,0,0,0,1,0,0,0,0,9,2,24
103,3,馬其頓(Macedonia),1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,6
103,3,斯洛凡尼亞(Slovenia),15,7,4,2,1,1,1,1,0,0,1,0,0,0,11,3,47
103,3,斯洛伐克(Slovakia),54,10,21,9,3,1,2,1,3,1,4,1,0,0,20,16,146
103,3,俄羅斯(Russian Federation),248,48,54,41,16,24,9,5,3,16,45,11,1,0,150,77,748
103,3,東德(German Democratic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,波蘭(Poland),141,24,47,45,12,4,8,3,2,1,7,0,0,0,89,25,408
103,3,捷克(Czech),99,9,46,34,9,0,5,1,7,7,5,0,0,0,27,16,265
103,3,匈牙利(Hungary),44,6,24,13,3,0,5,1,2,3,5,2,0,0,74,37,219
103,3,阿爾巴尼亞(Albania),0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,8
103,3,羅馬尼亞(Romania),41,4,9,8,3,6,4,1,1,1,1,4,0,0,30,5,118
103,3,保加利亞(Bulgaria),36,18,6,3,0,2,2,0,0,0,8,2,0,1,29,4,111
103,3,摩爾多瓦(Moldova),0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,8
103,3,聖馬利諾(San Marino),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
103,3,其他未列明(Unknow),1,1,2,2,3,6,0,0,0,0,0,0,0,0,61,55,131
103,4,亞洲地區(Asia),40596,5673,259004,372827,6869,9121,2204,930,1080,1483,639,186,3508,6823,46980,46781,804704
103,4,日本(Japan),21670,1106,39657,38453,791,837,628,61,189,150,71,13,11,5,7959,4969,116570
103,4,韓國(Korea),4265,656,9508,18330,386,592,281,90,111,271,77,34,5,8,1562,1699,37875
103,4,北韓(DPRK),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4,香港(Hong Kong),4840,1707,53629,70125,1563,1585,370,210,171,186,8,3,20,46,1987,1917,138367
103,4,中國大陸(China),1325,231,125118,203566,1846,2738,39,19,290,394,8,0,3270,6531,13798,18024,377197
103,4,澳門(Macao),67,34,2899,3859,176,221,14,21,18,18,0,0,8,7,196,192,7730
103,4,蒙古(Mongolia),17,6,12,8,7,8,5,6,4,7,5,4,7,5,13,20,134
103,4,越南(Vietnam),374,176,583,734,358,816,50,59,31,27,14,12,11,5,5318,4130,12698
103,4,泰國(Thailand),629,231,2084,2923,270,378,57,41,39,114,52,21,6,5,3359,1378,11587
103,4,馬來西亞(Malaysia),1566,377,12795,19025,457,598,235,135,70,123,136,40,32,20,2024,1559,39192
103,4,新加坡(Singapore),3167,784,9883,12150,477,444,223,113,46,65,79,19,4,3,2368,805,30630
103,4,菲律賓(Philippines),374,113,1410,1899,212,426,96,91,69,95,22,6,17,27,3731,4870,13458
103,4,汶萊(Brunei),16,2,49,67,12,20,3,1,0,0,1,0,0,0,14,11,196
103,4,印尼(Indonesia),427,123,973,1304,192,294,53,47,21,24,71,25,34,31,3265,6761,13645
103,4,柬埔寨(Cambodia),18,16,32,39,10,13,2,0,2,2,0,0,0,1,25,47,207
103,4,寮國(Laos),0,0,2,3,3,5,0,0,0,0,0,0,0,0,7,4,24
103,4,帝汶(Timor),1,0,2,2,0,1,1,0,0,0,0,0,0,0,3,0,10
103,4,緬甸(Myanmar),21,6,14,21,14,46,1,1,2,0,0,2,74,122,229,129,682
103,4,索羅門群島(Solomon Islands),0,1,1,0,0,0,3,0,2,0,0,0,0,0,1,0,8
103,4,吐瓦魯(Tuvalu),2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,7
103,4,印度(India),905,60,88,62,36,50,120,26,9,3,40,0,2,2,752,152,2307
103,4,巴基斯坦(Pakistan),71,0,2,0,2,1,1,0,0,0,2,0,0,0,13,3,95
103,4,斯里蘭卡(Sri Lanka),25,2,0,0,3,1,4,4,0,0,6,0,0,0,13,2,60
103,4,孟加拉(Bangladesh),40,0,2,1,0,0,3,1,0,0,4,0,0,0,7,3,61
103,4,尼泊爾(Nepal),13,1,4,2,1,0,2,0,0,0,7,0,0,0,54,4,88
103,4,不丹(Bhutan ),2,0,3,5,2,0,0,0,0,0,6,4,0,0,32,0,54
103,4,馬爾地夫(Maldives),1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
103,4,塞席爾(Seychelles),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103,4,吉里巴斯(Kiribati),0,0,0,0,0,0,2,0,0,0,0,0,4,4,2,1,13
103,4,伊朗(Iran),69,4,2,0,0,0,0,0,0,0,2,0,0,0,18,3,98
103,4,伊拉克(Iraq),27,2,3,2,0,0,0,0,0,0,0,0,0,0,9,0,43
103,4,巴林(Bahrain),3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,14
103,4,南葉門(South Yemen),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,4,沙烏地阿拉伯(Saudi Arabia),45,0,7,8,4,2,1,0,4,0,7,0,1,1,22,1,103
103,4,科威特(Kuwait),6,0,4,1,1,1,1,0,0,0,0,1,0,0,20,16,51
103,4,卡達(Qatar),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
103,4,阿曼(Oman),1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,7
103,4,以色列(Israel),222,12,128,112,5,7,4,2,2,2,3,0,0,0,58,41,598
103,4,約旦(Jordan),41,0,3,1,3,3,3,1,0,0,1,0,0,0,22,2,80
103,4,敘利亞(Syria),17,1,0,0,0,1,0,0,0,0,0,0,0,0,13,2,34
103,4,黎巴嫩(Lebanon),20,2,0,3,0,0,0,0,0,0,3,2,0,0,4,0,34
103,4,阿拉伯聯合大公國(UAE),71,3,23,22,5,1,1,0,0,0,3,0,0,0,2,1,132
103,4,葉門(Yemen),50,1,0,0,1,0,0,0,0,0,4,0,0,0,3,0,59
103,4,土耳其(Turkey),150,13,31,14,9,4,0,1,1,0,6,0,0,0,57,23,309
103,4,賽普勒斯(Cyprus),3,2,11,7,0,0,1,0,0,0,0,0,0,0,2,0,26
103,4,阿富汗(Afghanistan),18,0,11,20,1,0,0,0,0,0,1,0,1,0,3,1,56
103,4,非洲地區(Africa),387,20,80,72,41,24,10,8,9,7,27,0,1,0,206,75,967
103,4,埃及(Egypt),151,5,5,3,3,0,2,0,2,0,6,0,0,0,35,1,213
103,4,摩洛哥(Morocco),13,0,2,2,4,1,0,0,0,3,0,0,0,0,5,1,31
103,4,阿爾及利亞(Algeria),33,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,38
103,4,突尼西亞(Tunisia),8,0,1,0,1,1,0,0,1,0,0,0,0,0,2,0,14
103,4,"利比亞(Libya
)",17,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,22
103,4,蘇丹(Sudan),9,0,0,0,0,0,1,1,0,0,3,0,0,0,2,0,16
103,4,索馬利亞(Somalia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4,南非(S. Africa),75,5,46,48,20,15,2,3,0,0,1,0,0,0,84,53,352
103,4,象牙海岸(Cote D'ivoire),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4,奈及利亞(Nigeria),29,3,0,0,2,0,1,1,0,1,4,0,0,0,16,0,57
103,4,賴比瑞亞(Liberia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4,幾內亞(Guinea),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
103,4,安哥拉(Angola),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4,剛果共和國(Congo),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
103,4,中非共和國(Central African),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4,波札那(Botswana),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4,喀麥隆(Cameroon),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4,查德(Chad),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4,衣索匹亞(Ethiopia),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
103,4,加彭(Gabon),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4,甘比亞(Gambia),0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,11
103,4,迦納(Ghana),1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5
103,4,肯亞(Kenya),14,0,2,0,0,0,1,0,1,0,3,0,0,0,10,0,31
